created_at,screen_name,text
2012,ShamG,Unlike Bali or Phuket there were very few art shops and most of the pieces were quite old. Not sure if we were there very early about 11am but the street was quite dead and there were not many shops open.
2012,Rai2011,The old Braga Street in Bandung is a cool place to hang out. Lots of food to buy and lots of painters a long the street. Price very reasonable. Recommended.
2012,boonnah,The street is very popular and when you walk through it you can see that it is basically divided into three zones. When you start walking from Jl. Asia Afrika the first thing you noticed in Jl Braga is its paving stones not the regular asphalt you see in many streets in
2012,Julsi_Vita,about 9 days me n my friend stay at Braga Street we go three times to Braga Permai. Price reasonable taste is more than you can expect. You should try tomato cream soup nasi goreng rendang (very large portion) and chocolate warm cake. I'm also warn about undercook ravioli
2012,HasanM,This Review is for Braga Permai Restaurant Braga Permai is located in Jalan Braga Bandung A very denced area of Bandung this Restaurant has been around since 1920's. As a person not familiar with roads in Bandung I had trouble finding this place Jalan Braga is a one way
2012,Luckykiky,Jalan Braga is suppose to be an Old Quebec looking kinda street it has  stone road old fashion looking kinda stores and less modernization instead jalan braga has raised new building very bad stone road and un manageable parking area. its just too bad
2012,HdWong,Very loved this location at night since lots of bars restaurants cafes are open till late night. a very nice hangout place. surrounding by historical architecture buildings
2012,DadangH,I Like to take a picture/photo around heritage building the street were always busy in the day (morning - evening)
2012,Nichelley,used to be an elite street in Bandung back to Netherland era ... it was nicer before when they preserve the buildings in the way it was. the development and business have decreased the best of it lately. there are still couple of good old cafes and bakery there worth to visit :)
,DianG,Wah itu instrument player yang buta wow bukan main. You have to look for him on the street of Braga!
2011,Novi_CNS,it was a memorable adventure walking along Braga finding paintings and able to choose from an abundant amount and able to buy one straight away because the price suited what's inside my purse... ha ha ha thumbs up.
2012,denimBandung,about a century ago braga is like orchard singapore where the rich people mostly dutch who lives in bandung shop in the boutique book shopsflower shop etc.  sadly decades ago braga looks loose its charm and turning into an area packed with barsand abandoned buildings but
2012,madventure83,This place has lots of prostitutes and pimps. Do not come here alone or with young children. Lots of bars and clubs in the area but dirty ones and mostly men guests and looks unsafe to go to. I would avoid this place unless very necessary.
2012,Si_Lalas,My family of 6 ate at Braga Permai in Jalan Braga Bandung. It's an old establishment dating back to the Dutch Colonial era. The restaurant may looks understated but we came for the food. Meals cooked in old-fashioned way. No fancy trimming. Good quality ingredients basic
2012,stillold,Braga is one main street in Bandung. Approximately 1 km length and the building here are old heritage from decades ago. At night we can find so many club here
2012,ShioriB,Traffic jam especially on the weekend. Good place to take a picture but its hard to park your car..
2012,ShellaHudaya,Braga street is my favourite place in Bandung. I can eat so many good foods in Braga Permai Restaurant eat cake and ice cream in Sumber Hidangan see lots of paintings and souvenirs and taking good pictures of old and unique European buildings. It was such a great escape. :)
